SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
77714.44,49278.73,28435.71,9726.77,,,,,,,1478,198,,,,0.3659,53.8,,,,Wholesale,QLD,Accrual,Cheque,,,,,,,Titan Resources,INV-01478,Credit note issued,,,,,,,,2023-03-15
275223.81,243848.3,31375.51,67332.29,,,,,,,1479,164,,,,0.114,36.2,,,,Wholesale,NSW,Accrual,EFT,,,,,,,Velocity Partners,INV-01479,Under review,,,,,,,,2023-10-11
314195.6,242967.46,71228.14,57413.33,,,,,,,1480,173,,,,0.2267,19.8,,,,Government,NSW,Payable,Cheque,,,,,,,Delta Force Services,INV-01480,Overdue 30 days,,,,,,,,2023-12-21
111949.74,65949.59,46000.15,14923.43,,,,,,,1481,117,,,,0.4109,87.3,,,,Government,NSW,Accrual,Cheque,,,,,,,Clarity Health,INV-01481,Disputed,,,,,,,,2024-12-26
468034.16,319854.54,148179.62,49021.71,,,,,,,1482,116,,,,0.3166,71.9,,,,Corporate,SA,Payable,Credit Card,,,,,,,Clarity Health,INV-01482,,,,,,,,,2023-09-20
383159.2,314995.18,68164.02,75118.97,,,,,,,1483,152,,,,0.1779,105.0,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,Velocity Partners,INV-01483,,,,,,,,,2023-12-15
57405.1,37617.56,19787.54,15862.08,,,,,,,1484,104,,,,0.3447,87.8,,,,Retail,QLD,Accrual,Cheque,,,,,,,Frontier Co,INV-01484,Overdue 30 days,,,,,,,,2024-03-30
282005.75,251915.74,30090.01,39948.2,,,,,,,1485,189,,,,0.1067,81.6,,,,Corporate,SA,Receivable,Direct Debit,,,,,,,Acme Corp,INV-01485,Under review,,,,,,,,2024-08-16
401088.78,367076.45,34012.33,91217.03,,,,,,,1486,103,,,,0.0848,55.7,,,,Retail,SA,Payable,Credit Card,,,,,,,Crystal Clear Systems,INV-01486,Under review,,,,,,,,2024-12-23
288973.81,212684.72,76289.09,86417.38,,,,,,,1487,156,,,,0.264,24.9,,,,Wholesale,NSW,Receivable,Credit Card,,,,,,,Titan Resources,INV-01487,Credit note issued,,,,,,,,2023-04-13
474576.31,420854.27,53722.04,119436.78,,,,,,,1488,173,,,,0.1132,78.0,,,,Government,WA,Payable,Credit Card,,,,,,,Delta Force Services,INV-01488,Paid on time,,,,,,,,2023-01-18
139703.49,107920.95,31782.54,22219.51,,,,,,,1489,132,,,,0.2275,65.4,,,,Government,QLD,Payable,Direct Debit,,,,,,,Acme Corp,INV-01489,Overdue 30 days,,,,,,,,2024-10-17
95288.21,66549.29,28738.92,9576.66,,,,,,,1490,151,,,,0.3016,82.5,,,,Corporate,WA,Payable,Credit Card,,,,,,,Eclipse Group,INV-01490,Overdue 30 days,,,,,,,,2024-05-15
265242.29,218267.88,46974.41,47271.13,,,,,,,1491,157,,,,0.1771,32.1,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Frontier Co,INV-01491,Credit note issued,,,,,,,,2023-01-06
315654.61,206090.89,109563.72,53138.52,,,,,,,1492,154,,,,0.3471,108.4,,,,Government,VIC,Accrual,EFT,,,,,,,Catalyst Ventures,INV-01492,Disputed,,,,,,,,2024-06-13
485647.88,378076.87,107571.01,60658.58,,,,,,,1493,120,,,,0.2215,46.4,,,,Retail,VIC,Accrual,Credit Card,,,,,,,Crystal Clear Systems,INV-01493,Overdue 30 days,,,,,,,,2023-05-11
192306.46,106960.85,85345.61,49128.73,,,,,,,1494,106,,,,0.4438,85.5,,,,Corporate,SA,Receivable,Cheque,,,,,,,Acme Corp,INV-01494,Under review,,,,,,,,2023-10-28
223747.43,138096.91,85650.52,49600.17,,,,,,,1495,159,,,,0.3828,94.5,,,,Retail,NSW,Receivable,EFT,,,,,,,Eclipse Group,INV-01495,,,,,,,,,2023-02-26
484779.23,281123.48,203655.75,92180.26,,,,,,,1496,166,,,,0.4201,65.7,,,,Corporate,QLD,Payable,Direct Debit,,,,,,,Catalyst Ventures,INV-01496,,,,,,,,,2023-08-26
333861.86,219881.42,113980.44,52286.59,,,,,,,1497,151,,,,0.3414,92.9,,,,Wholesale,SA,Accrual,EFT,,,,,,,Titan Resources,INV-01497,Credit note issued,,,,,,,,2023-10-10
97085.53,88066.28,9019.25,20021.55,,,,,,,1498,173,,,,0.0929,51.6,,,,Retail,SA,Receivable,Credit Card,,,,,,,Sunrise Holdings,INV-01498,Paid on time,,,,,,,,2023-01-14
207568.76,186749.61,20819.15,48168.22,,,,,,,1499,181,,,,0.1003,37.8,,,,Wholesale,QLD,Accrual,EFT,,,,,,,Sunrise Holdings,INV-01499,Under review,,,,,,,,2024-08-19
345296.99,300926.33,44370.66,58933.41,,,,,,,1500,138,,,,0.1285,104.6,,,,Retail,SA,Payable,Credit Card,,,,,,,Clarity Health,INV-01500,Credit note issued,,,,,,,,2023-10-17
78374.02,68765.37,9608.65,16689.23,,,,,,,1501,179,,,,0.1226,78.7,,,,Retail,VIC,Receivable,Credit Card,,,,,,,Titan Resources,INV-01501,Credit note issued,,,,,,,,2024-12-27
251446.21,196756.66,54689.55,48693.07,,,,,,,1502,155,,,,0.2175,14.0,,,,Government,VIC,Accrual,Cheque,,,,,,,Pacific Innovations,INV-01502,Paid on time,,,,,,,,2023-11-14
57512.81,49748.58,7764.23,12789.63,,,,,,,1503,160,,,,0.135,70.5,,,,Government,QLD,Payable,Credit Card,,,,,,,Acme Corp,INV-01503,Credit note issued,,,,,,,,2023-04-13
279740.05,220155.42,59584.63,36986.11,,,,,,,1504,196,,,,0.213,72.5,,,,Wholesale,SA,Accrual,Direct Debit,,,,,,,Nexus Digital,INV-01504,Under review,,,,,,,,2023-07-04
223172.85,177913.4,45259.45,45071.96,,,,,,,1505,100,,,,0.2028,61.9,,,,Corporate,QLD,Accrual,EFT,,,,,,,Titan Resources,INV-01505,Disputed,,,,,,,,2023-05-01
150107.89,93066.89,57041.0,18176.25,,,,,,,1506,160,,,,0.38,66.0,,,,Retail,QLD,Payable,Direct Debit,,,,,,,Summit Consulting,INV-01506,Overdue 30 days,,,,,,,,2024-05-20
82164.17,73569.8,8594.37,19790.81,,,,,,,1507,185,,,,0.1046,71.5,,,,Wholesale,NSW,Receivable,EFT,,,,,,,Blue Ocean Pty Ltd,INV-01507,Credit note issued,,,,,,,,2024-03-30
193815.39,150187.55,43627.84,20679.96,,,,,,,1508,164,,,,0.2251,78.7,,,,Wholesale,VIC,Accrual,EFT,,,,,,,Apex Industries,INV-01508,Overdue 30 days,,,,,,,,2023-01-14
220132.13,166089.69,54042.44,43241.63,,,,,,,1509,176,,,,0.2455,105.9,,,,Wholesale,QLD,Accrual,Direct Debit,,,,,,,Clarity Health,INV-01509,Paid on time,,,,,,,,2024-01-23
195633.13,127102.84,68530.29,37770.29,,,,,,,1510,124,,,,0.3503,111.6,,,,Corporate,SA,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-01510,,,,,,,,,2024-01-08
92635.12,60398.1,32237.02,15124.63,,,,,,,1511,157,,,,0.348,49.2,,,,Wholesale,QLD,Payable,Cheque,,,,,,,North Star Group,INV-01511,,,,,,,,,2024-06-14
289329.64,161098.74,128230.9,47631.7,,,,,,,1512,192,,,,0.4432,56.1,,,,Retail,NSW,Accrual,Cheque,,,,,,,Sunrise Holdings,INV-01512,Under review,,,,,,,,2023-04-25
191603.45,148856.72,42746.73,53386.65,,,,,,,1513,200,,,,0.2231,35.5,,,,Corporate,NSW,Payable,Direct Debit,,,,,,,Crystal Clear Systems,INV-01513,Disputed,,,,,,,,2024-03-06
272500.45,254842.42,17658.03,47320.76,,,,,,,1514,184,,,,0.0648,55.5,,,,Retail,SA,Accrual,Credit Card,,,,,,,Phoenix Rising,INV-01514,,,,,,,,,2023-08-03
496620.25,301051.2,195569.05,71845.0,,,,,,,1515,155,,,,0.3938,45.6,,,,Retail,VIC,Payable,Cheque,,,,,,,Phoenix Rising,INV-01515,Overdue 30 days,,,,,,,,2023-02-22
161880.85,113284.22,48596.63,40358.65,,,,,,,1516,144,,,,0.3002,51.5,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Harbour Bridge Co,INV-01516,Disputed,,,,,,,,2024-09-30
487205.95,392785.44,94420.51,75896.6,,,,,,,1517,141,,,,0.1938,59.7,,,,Corporate,NSW,Payable,Cheque,,,,,,,Frontier Co,INV-01517,Overdue 30 days,,,,,,,,2024-06-27
472355.2,328192.39,144162.81,85253.36,,,,,,,1518,168,,,,0.3052,69.8,,,,Wholesale,VIC,Payable,Credit Card,,,,,,,Delta Force Services,INV-01518,Under review,,,,,,,,2024-01-22
99545.76,73653.91,25891.85,23327.93,,,,,,,1519,198,,,,0.2601,27.7,,,,Government,SA,Payable,Cheque,,,,,,,Omega Technologies,INV-01519,Overdue 30 days,,,,,,,,2023-07-04
478703.58,263717.8,214985.78,108435.49,,,,,,,1520,103,,,,0.4491,33.0,,,,Corporate,QLD,Payable,Direct Debit,,,,,,,Catalyst Ventures,INV-01520,,,,,,,,,2023-07-09
235943.66,215086.24,20857.42,70352.59,,,,,,,1521,124,,,,0.0884,111.0,,,,Wholesale,VIC,Accrual,Cheque,,,,,,,Pacific Innovations,INV-01521,,,,,,,,,2023-06-29
469921.63,314518.55,155403.08,60102.78,,,,,,,1522,196,,,,0.3307,86.7,,,,Government,VIC,Payable,Credit Card,,,,,,,Clarity Health,INV-01522,Credit note issued,,,,,,,,2023-09-14
440393.64,401683.04,38710.6,88237.28,,,,,,,1523,135,,,,0.0879,47.6,,,,Corporate,NSW,Accrual,Credit Card,,,,,,,Velocity Partners,INV-01523,Credit note issued,,,,,,,,2024-06-26
449517.64,262293.54,187224.1,52641.95,,,,,,,1524,198,,,,0.4165,10.4,,,,Wholesale,QLD,Payable,Credit Card,,,,,,,Acme Corp,INV-01524,Paid on time,,,,,,,,2023-06-12
277288.85,215619.81,61669.04,38309.34,,,,,,,1525,185,,,,0.2224,43.3,,,,Retail,QLD,Payable,Direct Debit,,,,,,,Greenfield Enterprises,INV-01525,Overdue 30 days,,,,,,,,2023-04-13
241984.55,153103.62,88880.93,52472.57,,,,,,,1526,155,,,,0.3673,82.0,,,,Retail,VIC,Receivable,Cheque,,,,,,,Global Tech,INV-01526,Credit note issued,,,,,,,,2024-03-03
127678.59,93716.09,33962.5,35934.45,,,,,,,1527,140,,,,0.266,52.5,,,,Wholesale,QLD,Payable,Direct Debit,,,,,,,Global Tech,INV-01527,,,,,,,,,2024-11-27
285733.19,171639.93,114093.26,59333.39,,,,,,,1528,126,,,,0.3993,12.2,,,,Wholesale,QLD,Accrual,Direct Debit,,,,,,,Metro Solutions,INV-01528,Credit note issued,,,,,,,,2024-09-04
406140.94,281902.43,124238.51,72704.12,,,,,,,1529,185,,,,0.3059,33.5,,,,Wholesale,NSW,Payable,Credit Card,,,,,,,Harbour Bridge Co,INV-01529,Under review,,,,,,,,2024-07-21
182081.03,169918.02,12163.01,35290.56,,,,,,,1530,195,,,,0.0668,53.4,,,,Wholesale,SA,Receivable,Credit Card,,,,,,,Apex Industries,INV-01530,,,,,,,,,2024-02-19
190218.39,176979.19,13239.2,50422.0,,,,,,,1531,136,,,,0.0696,96.1,,,,Government,QLD,Accrual,EFT,,,,,,,Precision Works,INV-01531,Under review,,,,,,,,2024-03-19
413156.49,352918.27,60238.22,111819.44,,,,,,,1532,190,,,,0.1458,34.5,,,,Retail,VIC,Receivable,EFT,,,,,,,Nexus Digital,INV-01532,,,,,,,,,2023-04-11
224685.13,192352.94,32332.19,39335.42,,,,,,,1533,122,,,,0.1439,118.3,,,,Wholesale,SA,Payable,Cheque,,,,,,,Velocity Partners,INV-01533,Disputed,,,,,,,,2023-03-16
180546.93,171320.98,9225.95,41008.02,,,,,,,1534,158,,,,0.0511,77.7,,,,Government,VIC,Receivable,Cheque,,,,,,,Pacific Innovations,INV-01534,Under review,,,,,,,,2024-10-11
50824.77,41935.52,8889.25,9422.81,,,,,,,1535,104,,,,0.1749,52.1,,,,Government,NSW,Accrual,EFT,,,,,,,Metro Solutions,INV-01535,Overdue 30 days,,,,,,,,2023-01-07
183287.41,130775.57,52511.84,41684.77,,,,,,,1536,156,,,,0.2865,38.8,,,,Corporate,VIC,Accrual,EFT,,,,,,,Frontier Co,INV-01536,Overdue 30 days,,,,,,,,2023-05-18
455686.1,382320.64,73365.46,133461.69,,,,,,,1537,153,,,,0.161,52.8,,,,Government,SA,Accrual,Cheque,,,,,,,Velocity Partners,INV-01537,Overdue 30 days,,,,,,,,2023-08-15
431766.5,384703.95,47062.55,49752.71,,,,,,,1538,144,,,,0.109,16.2,,,,Wholesale,QLD,Receivable,Credit Card,,,,,,,Catalyst Ventures,INV-01538,Credit note issued,,,,,,,,2024-08-08
137768.97,116221.9,21547.07,20782.28,,,,,,,1539,101,,,,0.1564,60.7,,,,Retail,NSW,Accrual,Direct Debit,,,,,,,Catalyst Ventures,INV-01539,Paid on time,,,,,,,,2024-09-23
282114.4,265300.38,16814.02,41972.01,,,,,,,1540,184,,,,0.0596,12.8,,,,Corporate,NSW,Payable,Direct Debit,,,,,,,Delta Force Services,INV-01540,Under review,,,,,,,,2023-09-16
293399.72,251267.52,42132.2,42388.94,,,,,,,1541,125,,,,0.1436,95.4,,,,Government,NSW,Payable,Direct Debit,,,,,,,Eclipse Group,INV-01541,Disputed,,,,,,,,2024-01-01
164960.46,103232.26,61728.2,22127.95,,,,,,,1542,170,,,,0.3742,86.5,,,,Corporate,SA,Receivable,Credit Card,,,,,,,Acme Corp,INV-01542,Paid on time,,,,,,,,2024-06-03
481193.27,283807.79,197385.48,55070.16,,,,,,,1543,200,,,,0.4102,81.9,,,,Retail,SA,Accrual,Cheque,,,,,,,Blue Ocean Pty Ltd,INV-01543,Under review,,,,,,,,2024-03-27
442822.76,323703.44,119119.32,54927.58,,,,,,,1544,120,,,,0.269,55.9,,,,Government,VIC,Payable,EFT,,,,,,,Velocity Partners,INV-01544,Under review,,,,,,,,2024-05-03
381501.41,211847.73,169653.68,48517.14,,,,,,,1545,195,,,,0.4447,111.0,,,,Retail,VIC,Accrual,Cheque,,,,,,,Harbour Bridge Co,INV-01545,Under review,,,,,,,,2023-09-10
418251.09,282235.84,136015.25,55942.4,,,,,,,1546,105,,,,0.3252,91.6,,,,Wholesale,WA,Payable,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-01546,Paid on time,,,,,,,,2024-07-28
153659.21,86955.75,66703.46,24452.95,,,,,,,1547,197,,,,0.4341,110.4,,,,Wholesale,WA,Accrual,Direct Debit,,,,,,,Greenfield Enterprises,INV-01547,Disputed,,,,,,,,2023-08-04
318255.88,227011.92,91243.96,41650.77,,,,,,,1548,193,,,,0.2867,71.8,,,,Corporate,SA,Receivable,Credit Card,,,,,,,Harbour Bridge Co,INV-01548,Under review,,,,,,,,2024-06-19
234899.1,199217.93,35681.17,28001.33,,,,,,,1549,171,,,,0.1519,55.3,,,,Wholesale,VIC,Accrual,EFT,,,,,,,Phoenix Rising,INV-01549,Disputed,,,,,,,,2023-01-21
199714.97,185155.75,14559.22,53119.14,,,,,,,1550,185,,,,0.0729,66.2,,,,Government,NSW,Payable,EFT,,,,,,,Velocity Partners,INV-01550,Under review,,,,,,,,2024-07-24
106365.8,92048.96,14316.84,21022.7,,,,,,,1551,113,,,,0.1346,16.5,,,,Retail,WA,Payable,Cheque,,,,,,,Southern Cross Ltd,INV-01551,Overdue 30 days,,,,,,,,2024-08-09
360892.61,260853.18,100039.43,86023.45,,,,,,,1552,160,,,,0.2772,23.7,,,,Corporate,NSW,Receivable,Credit Card,,,,,,,Nexus Digital,INV-01552,Disputed,,,,,,,,2024-01-01
227518.07,154302.76,73215.31,45691.31,,,,,,,1553,135,,,,0.3218,110.7,,,,Government,QLD,Accrual,Direct Debit,,,,,,,Catalyst Ventures,INV-01553,Paid on time,,,,,,,,2024-05-05
182197.13,152808.73,29388.4,32006.96,,,,,,,1554,148,,,,0.1613,114.0,,,,Government,VIC,Receivable,Direct Debit,,,,,,,Summit Consulting,INV-01554,,,,,,,,,2023-03-01
395369.22,240977.54,154391.68,102394.94,,,,,,,1555,133,,,,0.3905,21.4,,,,Retail,SA,Receivable,EFT,,,,,,,Apex Industries,INV-01555,Overdue 30 days,,,,,,,,2024-06-13
317395.43,237919.61,79475.82,41505.83,,,,,,,1556,116,,,,0.2504,97.0,,,,Corporate,NSW,Payable,Credit Card,,,,,,,Eclipse Group,INV-01556,Paid on time,,,,,,,,2024-01-09
102635.02,96754.03,5880.99,18390.63,,,,,,,1557,199,,,,0.0573,87.9,,,,Government,WA,Payable,Credit Card,,,,,,,Nexus Digital,INV-01557,Overdue 30 days,,,,,,,,2024-03-04
302287.42,172636.35,129651.07,86775.91,,,,,,,1558,127,,,,0.4289,83.3,,,,Retail,WA,Receivable,Direct Debit,,,,,,,Omega Technologies,INV-01558,Credit note issued,,,,,,,,2023-03-13
256969.96,228754.66,28215.3,68571.27,,,,,,,1559,170,,,,0.1098,17.4,,,,Corporate,VIC,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-01559,Paid on time,,,,,,,,2024-09-16
423483.85,241936.32,181547.53,61831.82,,,,,,,1560,178,,,,0.4287,34.2,,,,Wholesale,SA,Payable,Credit Card,,,,,,,Momentum Capital,INV-01560,Disputed,,,,,,,,2023-05-19
383223.74,228784.57,154439.17,68760.42,,,,,,,1561,166,,,,0.403,81.9,,,,Corporate,VIC,Receivable,Direct Debit,,,,,,,Harbour Bridge Co,INV-01561,Disputed,,,,,,,,2024-12-22
439284.32,400978.73,38305.59,66240.46,,,,,,,1562,177,,,,0.0872,63.8,,,,Corporate,WA,Payable,Cheque,,,,,,,Frontier Co,INV-01562,Overdue 30 days,,,,,,,,2023-07-26
352383.01,242545.23,109837.78,95581.34,,,,,,,1563,104,,,,0.3117,40.3,,,,Retail,SA,Payable,Direct Debit,,,,,,,Titan Resources,INV-01563,Under review,,,,,,,,2024-09-09
189513.56,117650.02,71863.54,33709.13,,,,,,,1564,143,,,,0.3792,73.2,,,,Government,VIC,Accrual,Direct Debit,,,,,,,Sunrise Holdings,INV-01564,Under review,,,,,,,,2024-11-10
140256.78,94687.35,45569.43,14621.4,,,,,,,1565,160,,,,0.3249,32.6,,,,Government,SA,Accrual,EFT,,,,,,,Global Tech,INV-01565,Credit note issued,,,,,,,,2023-01-21
182002.07,164930.28,17071.79,42749.68,,,,,,,1566,140,,,,0.0938,57.2,,,,Corporate,VIC,Receivable,Direct Debit,,,,,,,Nexus Digital,INV-01566,Paid on time,,,,,,,,2023-04-17
454029.19,340022.46,114006.73,117411.2,,,,,,,1567,158,,,,0.2511,82.8,,,,Retail,WA,Accrual,EFT,,,,,,,Summit Consulting,INV-01567,Disputed,,,,,,,,2024-06-02
258167.24,221352.59,36814.65,38582.94,,,,,,,1568,197,,,,0.1426,17.7,,,,Retail,QLD,Accrual,Cheque,,,,,,,Delta Force Services,INV-01568,Credit note issued,,,,,,,,2024-03-05
252164.2,147465.62,104698.58,72668.14,,,,,,,1569,149,,,,0.4152,46.0,,,,Government,VIC,Accrual,EFT,,,,,,,Titan Resources,INV-01569,Paid on time,,,,,,,,2024-08-23
428029.84,378164.36,49865.48,84796.48,,,,,,,1570,171,,,,0.1165,78.6,,,,Corporate,VIC,Payable,EFT,,,,,,,Momentum Capital,INV-01570,Overdue 30 days,,,,,,,,2023-01-27
337179.15,280903.95,56275.2,82207.16,,,,,,,1571,144,,,,0.1669,84.5,,,,Corporate,QLD,Receivable,Direct Debit,,,,,,,Nexus Digital,INV-01571,Paid on time,,,,,,,,2023-03-05
367770.77,308486.12,59284.65,70298.14,,,,,,,1572,153,,,,0.1612,32.4,,,,Corporate,QLD,Accrual,Direct Debit,,,,,,,Omega Technologies,INV-01572,Under review,,,,,,,,2024-05-19
419711.2,325653.92,94057.28,94204.48,,,,,,,1573,132,,,,0.2241,38.1,,,,Retail,QLD,Accrual,Cheque,,,,,,,Acme Corp,INV-01573,Under review,,,,,,,,2023-03-02
385855.76,324620.45,61235.31,99114.3,,,,,,,1574,147,,,,0.1587,55.1,,,,Wholesale,VIC,Receivable,EFT,,,,,,,Frontier Co,INV-01574,Overdue 30 days,,,,,,,,2023-11-16
486046.09,453918.44,32127.65,123332.35,,,,,,,1575,177,,,,0.0661,63.5,,,,Government,SA,Accrual,Credit Card,,,,,,,Metro Solutions,INV-01575,,,,,,,,,2024-07-29
276486.15,163292.72,113193.43,69074.99,,,,,,,1576,139,,,,0.4094,26.9,,,,Wholesale,QLD,Payable,Direct Debit,,,,,,,Eclipse Group,INV-01576,,,,,,,,,2024-09-05
117140.86,70811.65,46329.21,14406.16,,,,,,,1577,182,,,,0.3955,111.2,,,,Government,VIC,Payable,Direct Debit,,,,,,,Precision Works,INV-01577,Disputed,,,,,,,,2023-10-10
250409.95,143760.35,106649.6,50519.16,,,,,,,1578,159,,,,0.4259,102.0,,,,Wholesale,WA,Receivable,EFT,,,,,,,Nexus Digital,INV-01578,Disputed,,,,,,,,2023-07-12
488263.48,318396.62,169866.86,62778.5,,,,,,,1579,182,,,,0.3479,88.5,,,,Retail,WA,Accrual,Direct Debit,,,,,,,Delta Force Services,INV-01579,Under review,,,,,,,,2024-07-25
195715.65,129974.76,65740.89,19650.73,,,,,,,1580,181,,,,0.3359,21.8,,,,Corporate,VIC,Accrual,EFT,,,,,,,Southern Cross Ltd,INV-01580,Under review,,,,,,,,2023-06-11
207587.42,117992.69,89594.73,23202.98,,,,,,,1581,137,,,,0.4316,23.3,,,,Retail,WA,Accrual,Direct Debit,,,,,,,Omega Technologies,INV-01581,Overdue 30 days,,,,,,,,2023-12-27
116446.75,74456.05,41990.7,11658.6,,,,,,,1582,114,,,,0.3606,119.0,,,,Government,SA,Accrual,Direct Debit,,,,,,,Sunrise Holdings,INV-01582,Overdue 30 days,,,,,,,,2024-03-16
145845.85,82694.6,63151.25,14855.0,,,,,,,1583,197,,,,0.433,42.5,,,,Government,VIC,Accrual,EFT,,,,,,,Nexus Digital,INV-01583,Disputed,,,,,,,,2023-08-04
280274.37,195743.62,84530.75,55330.69,,,,,,,1584,192,,,,0.3016,54.8,,,,Government,VIC,Receivable,Direct Debit,,,,,,,Global Tech,INV-01584,Paid on time,,,,,,,,2023-12-23
190404.86,108473.65,81931.21,34130.71,,,,,,,1585,129,,,,0.4303,73.2,,,,Corporate,SA,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-01585,Overdue 30 days,,,,,,,,2023-05-10
200958.56,186549.83,14408.73,31460.45,,,,,,,1586,159,,,,0.0717,118.8,,,,Wholesale,NSW,Accrual,Credit Card,,,,,,,Crystal Clear Systems,INV-01586,Credit note issued,,,,,,,,2023-01-22
225851.43,132529.62,93321.81,37051.94,,,,,,,1587,189,,,,0.4132,48.6,,,,Wholesale,WA,Receivable,Credit Card,,,,,,,Southern Cross Ltd,INV-01587,Under review,,,,,,,,2024-12-19
330724.72,183122.28,147602.44,48050.01,,,,,,,1588,117,,,,0.4463,27.0,,,,Retail,WA,Payable,Direct Debit,,,,,,,Crystal Clear Systems,INV-01588,Overdue 30 days,,,,,,,,2023-11-27
178919.15,169669.03,9250.12,26276.49,,,,,,,1589,181,,,,0.0517,29.7,,,,Wholesale,NSW,Accrual,Direct Debit,,,,,,,Eclipse Group,INV-01589,Disputed,,,,,,,,2023-08-15
200723.02,134384.06,66338.96,58010.86,,,,,,,1590,164,,,,0.3305,92.0,,,,Retail,WA,Accrual,EFT,,,,,,,Greenfield Enterprises,INV-01590,Credit note issued,,,,,,,,2023-03-11
157892.2,88924.89,68967.31,16800.43,,,,,,,1591,142,,,,0.4368,59.8,,,,Wholesale,NSW,Receivable,Direct Debit,,,,,,,Catalyst Ventures,INV-01591,Overdue 30 days,,,,,,,,2024-07-25
390743.6,228585.01,162158.59,82844.76,,,,,,,1592,137,,,,0.415,49.3,,,,Corporate,VIC,Payable,EFT,,,,,,,Velocity Partners,INV-01592,Under review,,,,,,,,2023-01-31
248210.36,137210.69,110999.67,42085.59,,,,,,,1593,146,,,,0.4472,118.0,,,,Retail,QLD,Receivable,Cheque,,,,,,,Global Tech,INV-01593,Credit note issued,,,,,,,,2024-02-13
289221.18,171855.23,117365.95,44362.86,,,,,,,1594,111,,,,0.4058,23.9,,,,Wholesale,QLD,Accrual,Direct Debit,,,,,,,Precision Works,INV-01594,Paid on time,,,,,,,,2023-11-22
302592.37,215233.95,87358.42,83167.88,,,,,,,1595,131,,,,0.2887,44.5,,,,Retail,NSW,Payable,Credit Card,,,,,,,Velocity Partners,INV-01595,,,,,,,,,2023-12-21
78308.87,71652.62,6656.25,20365.61,,,,,,,1596,175,,,,0.085,106.0,,,,Government,QLD,Receivable,Credit Card,,,,,,,Omega Technologies,INV-01596,Credit note issued,,,,,,,,2023-09-14
314582.72,271421.97,43160.75,84000.57,,,,,,,1597,122,,,,0.1372,60.0,,,,Wholesale,QLD,Payable,Cheque,,,,,,,Phoenix Rising,INV-01597,,,,,,,,,2023-01-21
351067.06,245817.16,105249.9,69687.73,,,,,,,1598,188,,,,0.2998,27.5,,,,Wholesale,QLD,Payable,EFT,,,,,,,Summit Consulting,INV-01598,Disputed,,,,,,,,2024-11-30
219518.15,180465.87,39052.28,63155.74,,,,,,,1599,155,,,,0.1779,94.7,,,,Wholesale,VIC,Receivable,Credit Card,,,,,,,Clarity Health,INV-01599,Disputed,,,,,,,,2024-04-05
67606.75,45932.03,21674.72,8042.23,,,,,,,1600,100,,,,0.3206,21.8,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,Pacific Innovations,INV-01600,Credit note issued,,,,,,,,2024-07-25
290859.84,271255.89,19603.95,77954.57,,,,,,,1601,176,,,,0.0674,106.8,,,,Corporate,VIC,Payable,Cheque,,,,,,,Titan Resources,INV-01601,,,,,,,,,2024-10-25
377333.18,247794.7,129538.48,46742.97,,,,,,,1602,117,,,,0.3433,108.4,,,,Retail,WA,Accrual,Credit Card,,,,,,,Acme Corp,INV-01602,,,,,,,,,2023-01-15
284538.04,268262.46,16275.58,57760.37,,,,,,,1603,175,,,,0.0572,76.9,,,,Retail,QLD,Accrual,EFT,,,,,,,Titan Resources,INV-01603,Under review,,,,,,,,2023-10-02
57235.51,49411.42,7824.09,13878.45,,,,,,,1604,103,,,,0.1367,47.4,,,,Retail,SA,Accrual,EFT,,,,,,,Nexus Digital,INV-01604,,,,,,,,,2023-02-19
202596.4,112967.75,89628.65,49036.59,,,,,,,1605,143,,,,0.4424,115.3,,,,Government,SA,Accrual,EFT,,,,,,,Precision Works,INV-01605,Paid on time,,,,,,,,2023-04-19
400052.02,220068.62,179983.4,47783.28,,,,,,,1606,189,,,,0.4499,55.6,,,,Corporate,WA,Receivable,Credit Card,,,,,,,Precision Works,INV-01606,Under review,,,,,,,,2023-06-14
460665.55,275478.0,185187.55,129513.14,,,,,,,1607,157,,,,0.402,101.2,,,,Corporate,VIC,Accrual,EFT,,,,,,,Blue Ocean Pty Ltd,INV-01607,,,,,,,,,2024-12-02
